selected_index,dataset_split,camera,video_file,episode_index,frame_index,timestamp_seconds,source_frame,output_file,selection_reason,notes
202,short,head_left,file-001.mp4,349,8490,283.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000349_frame008490_t283000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000349_frame008490_t283000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119329; brightness=0.586703; contrast=0.152533; edge_density=0.126146; sharpness=0.003597
203,short,head_left,file-001.mp4,349,8570,285.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000349_frame008570_t285667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000349_frame008570_t285667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119405; brightness=0.586495; contrast=0.152758; edge_density=0.126562; sharpness=0.003450
204,short,head_left,file-001.mp4,350,8730,291.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000350_frame008730_t291000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000350_frame008730_t291000.jpg,stratified_coverage,hard_score=0.116848; brightness=0.574025; contrast=0.159969; edge_density=0.132812; sharpness=0.003762
205,short,head_left,file-001.mp4,351,8890,296.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000351_frame008890_t296333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000351_frame008890_t296333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117476; brightness=0.570067; contrast=0.163018; edge_density=0.138958; sharpness=0.004002
206,short,head_left,file-001.mp4,352,9130,304.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000352_frame009130_t304333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000352_frame009130_t304333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118315; brightness=0.585456; contrast=0.150973; edge_density=0.126146; sharpness=0.003476
207,short,head_left,file-001.mp4,352,9210,307.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000352_frame009210_t307000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000352_frame009210_t307000.jpg,stratified_coverage,hard_score=0.113097; brightness=0.587952; contrast=0.146423; edge_density=0.108385; sharpness=0.003119
208,short,head_left,file-001.mp4,353,9290,309.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000353_frame009290_t309667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000353_frame009290_t309667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.120897; brightness=0.595358; contrast=0.148933; edge_density=0.119948; sharpness=0.003368
209,short,head_left,file-001.mp4,353,9370,312.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000353_frame009370_t312333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000353_frame009370_t312333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119726; brightness=0.581620; contrast=0.155665; edge_density=0.133333; sharpness=0.003909
210,short,head_left,file-001.mp4,355,9690,323.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000355_frame009690_t323000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000355_frame009690_t323000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117965; brightness=0.585467; contrast=0.151612; edge_density=0.124427; sharpness=0.003532
211,short,head_left,file-001.mp4,357,10170,339.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000357_frame010170_t339000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000357_frame010170_t339000.jpg,stratified_coverage,hard_score=0.111416; brightness=0.588303; contrast=0.145247; edge_density=0.103177; sharpness=0.002993
212,short,head_left,file-001.mp4,360,10570,352.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000360_frame010570_t352333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000360_frame010570_t352333.jpg,stratified_coverage,hard_score=0.115754; brightness=0.578108; contrast=0.161425; edge_density=0.121146; sharpness=0.003956
213,short,head_left,file-001.mp4,362,11050,368.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000362_frame011050_t368333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000362_frame011050_t368333.jpg,stratified_coverage,hard_score=0.110165; brightness=0.571561; contrast=0.157475; edge_density=0.116719; sharpness=0.003493
214,short,head_left,file-001.mp4,365,11530,384.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000365_frame011530_t384333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000365_frame011530_t384333.jpg,stratified_coverage,hard_score=0.115892; brightness=0.582377; contrast=0.157002; edge_density=0.118177; sharpness=0.003681
215,short,head_left,file-001.mp4,367,12010,400.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000367_frame012010_t400333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000367_frame012010_t400333.jpg,stratified_coverage,hard_score=0.111871; brightness=0.568757; contrast=0.160158; edge_density=0.124844; sharpness=0.003714
216,short,head_left,file-001.mp4,369,12410,413.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000369_frame012410_t413667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000369_frame012410_t413667.jpg,stratified_coverage,hard_score=0.106786; brightness=0.561940; contrast=0.165140; edge_density=0.115104; sharpness=0.003462
217,short,head_left,file-001.mp4,372,12900,430.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000372_frame012900_t430000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000372_frame012900_t430000.jpg,stratified_coverage,hard_score=0.115493; brightness=0.581535; contrast=0.153839; edge_density=0.120885; sharpness=0.003575
218,short,head_left,file-001.mp4,373,13060,435.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000373_frame013060_t435333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000373_frame013060_t435333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118084; brightness=0.583910; contrast=0.156142; edge_density=0.123646; sharpness=0.003636
219,short,head_left,file-001.mp4,374,13380,446.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000374_frame013380_t446000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000374_frame013380_t446000.jpg,stratified_coverage,hard_score=0.114543; brightness=0.568233; contrast=0.163393; edge_density=0.131927; sharpness=0.003864
220,short,head_left,file-001.mp4,376,13700,456.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000376_frame013700_t456667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000376_frame013700_t456667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118145; brightness=0.583818; contrast=0.155506; edge_density=0.124531; sharpness=0.003598
221,short,head_left,file-001.mp4,377,13860,462.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000377_frame013860_t462000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000377_frame013860_t462000.jpg,stratified_coverage,hard_score=0.114816; brightness=0.579072; contrast=0.154869; edge_density=0.121875; sharpness=0.003601
222,short,head_left,file-001.mp4,378,14020,467.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000378_frame014020_t467333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000378_frame014020_t467333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118552; brightness=0.585409; contrast=0.155516; edge_density=0.123229; sharpness=0.003717
223,short,head_left,file-001.mp4,378,14100,470.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000378_frame014100_t470000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000378_frame014100_t470000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.120625; brightness=0.584911; contrast=0.152492; edge_density=0.133490; sharpness=0.003613
224,short,head_left,file-001.mp4,379,14260,475.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000379_frame014260_t475333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000379_frame014260_t475333.jpg,stratified_coverage,hard_score=0.116779; brightness=0.581584; contrast=0.156574; edge_density=0.122813; sharpness=0.003632
225,short,head_left,file-001.mp4,381,14660,488.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000381_frame014660_t488667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000381_frame014660_t488667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118605; brightness=0.574126; contrast=0.161481; edge_density=0.137240; sharpness=0.003845
226,short,head_left,file-001.mp4,381,14740,491.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000381_frame014740_t491333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000381_frame014740_t491333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117993; brightness=0.575046; contrast=0.162944; edge_density=0.132448; sharpness=0.003985
227,short,head_left,file-001.mp4,383,14980,499.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000383_frame014980_t499333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000383_frame014980_t499333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118556; brightness=0.583445; contrast=0.157334; edge_density=0.125000; sharpness=0.003710
228,short,head_left,file-001.mp4,384,15220,507.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000384_frame015220_t507333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000384_frame015220_t507333.jpg,stratified_coverage,hard_score=0.111643; brightness=0.569079; contrast=0.160976; edge_density=0.122865; sharpness=0.003727
229,short,head_left,file-001.mp4,386,15700,523.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000386_frame015700_t523333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000386_frame015700_t523333.jpg,stratified_coverage,hard_score=0.112766; brightness=0.572404; contrast=0.158380; edge_density=0.123229; sharpness=0.003761
230,short,head_left,file-001.mp4,388,15940,531.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000388_frame015940_t531333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000388_frame015940_t531333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118866; brightness=0.582109; contrast=0.157309; edge_density=0.128281; sharpness=0.003734
231,short,head_left,file-001.mp4,388,16100,536.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000388_frame016100_t536667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000388_frame016100_t536667.jpg,stratified_coverage,hard_score=0.110984; brightness=0.577253; contrast=0.153492; edge_density=0.113281; sharpness=0.003350
232,short,head_left,file-001.mp4,391,16580,552.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000391_frame016580_t552667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000391_frame016580_t552667.jpg,stratified_coverage,hard_score=0.112303; brightness=0.574535; contrast=0.155829; edge_density=0.120260; sharpness=0.003555
233,short,head_left,file-001.mp4,393,16900,563.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000393_frame016900_t563333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000393_frame016900_t563333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117523; brightness=0.583694; contrast=0.157954; edge_density=0.120625; sharpness=0.003671
234,short,head_left,file-001.mp4,393,17060,568.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000393_frame017060_t568667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000393_frame017060_t568667.jpg,stratified_coverage,hard_score=0.112198; brightness=0.581818; contrast=0.148717; edge_density=0.113698; sharpness=0.003382
235,short,head_left,file-001.mp4,396,17540,584.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000396_frame017540_t584667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000396_frame017540_t584667.jpg,stratified_coverage,hard_score=0.111055; brightness=0.571739; contrast=0.157930; edge_density=0.119010; sharpness=0.003501
236,short,head_left,file-001.mp4,398,17860,595.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000398_frame017860_t595333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000398_frame017860_t595333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117434; brightness=0.583768; contrast=0.156948; edge_density=0.121042; sharpness=0.003675
237,short,head_left,file-001.mp4,398,17940,598.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000398_frame017940_t598000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000398_frame017940_t598000.jpg,stratified_coverage,hard_score=0.112028; brightness=0.576136; contrast=0.154591; edge_density=0.117708; sharpness=0.003400
238,short,head_left,file-001.mp4,400,18420,614.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000400_frame018420_t614000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000400_frame018420_t614000.jpg,stratified_coverage,hard_score=0.112727; brightness=0.584032; contrast=0.147219; edge_density=0.113021; sharpness=0.003159
239,short,head_left,file-001.mp4,401,18500,616.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000401_frame018500_t616667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000401_frame018500_t616667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117313; brightness=0.580554; contrast=0.156270; edge_density=0.126562; sharpness=0.003722
