frame_id,dataset_split,camera,source_id,video_file,video_file_index,episode_index,source_frame_index,episode_frame_index,timestamp_seconds,source_video,output_file,width,height,source_fps,extract_fps,frame_stride
short_head_left_file000_episode000175_frame033730_t1124333,short,head_left,short_head_left_file000,file-000.mp4,0,175,33730,130,1124.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000175_frame033730_t1124333.jpg,640,480,30,3,10
short_head_left_file000_episode000175_frame033740_t1124667,short,head_left,short_head_left_file000,file-000.mp4,0,175,33740,140,1124.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000175_frame033740_t1124667.jpg,640,480,30,3,10
short_head_left_file000_episode000175_frame033750_t1125000,short,head_left,short_head_left_file000,file-000.mp4,0,175,33750,150,1125.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000175_frame033750_t1125000.jpg,640,480,30,3,10
short_head_left_file000_episode000175_frame033760_t1125333,short,head_left,short_head_left_file000,file-000.mp4,0,175,33760,160,1125.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000175_frame033760_t1125333.jpg,640,480,30,3,10
short_head_left_file000_episode000175_frame033770_t1125667,short,head_left,short_head_left_file000,file-000.mp4,0,175,33770,170,1125.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000175_frame033770_t1125667.jpg,640,480,30,3,10
short_head_left_file000_episode000175_frame033780_t1126000,short,head_left,short_head_left_file000,file-000.mp4,0,175,33780,180,1126.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000175_frame033780_t1126000.jpg,640,480,30,3,10
short_head_left_file000_episode000175_frame033790_t1126333,short,head_left,short_head_left_file000,file-000.mp4,0,175,33790,190,1126.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000175_frame033790_t1126333.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033800_t1126667,short,head_left,short_head_left_file000,file-000.mp4,0,176,33800,8,1126.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033800_t1126667.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033810_t1127000,short,head_left,short_head_left_file000,file-000.mp4,0,176,33810,18,1127.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033810_t1127000.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033820_t1127333,short,head_left,short_head_left_file000,file-000.mp4,0,176,33820,28,1127.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033820_t1127333.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033830_t1127667,short,head_left,short_head_left_file000,file-000.mp4,0,176,33830,38,1127.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033830_t1127667.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033840_t1128000,short,head_left,short_head_left_file000,file-000.mp4,0,176,33840,48,1128.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033840_t1128000.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033850_t1128333,short,head_left,short_head_left_file000,file-000.mp4,0,176,33850,58,1128.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033850_t1128333.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033860_t1128667,short,head_left,short_head_left_file000,file-000.mp4,0,176,33860,68,1128.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033860_t1128667.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033870_t1129000,short,head_left,short_head_left_file000,file-000.mp4,0,176,33870,78,1129.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033870_t1129000.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033880_t1129333,short,head_left,short_head_left_file000,file-000.mp4,0,176,33880,88,1129.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033880_t1129333.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033890_t1129667,short,head_left,short_head_left_file000,file-000.mp4,0,176,33890,98,1129.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033890_t1129667.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033900_t1130000,short,head_left,short_head_left_file000,file-000.mp4,0,176,33900,108,1130.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033900_t1130000.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033910_t1130333,short,head_left,short_head_left_file000,file-000.mp4,0,176,33910,118,1130.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033910_t1130333.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033920_t1130667,short,head_left,short_head_left_file000,file-000.mp4,0,176,33920,128,1130.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033920_t1130667.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033930_t1131000,short,head_left,short_head_left_file000,file-000.mp4,0,176,33930,138,1131.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033930_t1131000.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033940_t1131333,short,head_left,short_head_left_file000,file-000.mp4,0,176,33940,148,1131.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033940_t1131333.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033950_t1131667,short,head_left,short_head_left_file000,file-000.mp4,0,176,33950,158,1131.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033950_t1131667.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033960_t1132000,short,head_left,short_head_left_file000,file-000.mp4,0,176,33960,168,1132.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033960_t1132000.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033970_t1132333,short,head_left,short_head_left_file000,file-000.mp4,0,176,33970,178,1132.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033970_t1132333.jpg,640,480,30,3,10
short_head_left_file000_episode000176_frame033980_t1132667,short,head_left,short_head_left_file000,file-000.mp4,0,176,33980,188,1132.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033980_t1132667.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame033990_t1133000,short,head_left,short_head_left_file000,file-000.mp4,0,177,33990,6,1133.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame033990_t1133000.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034000_t1133333,short,head_left,short_head_left_file000,file-000.mp4,0,177,34000,16,1133.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034000_t1133333.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034010_t1133667,short,head_left,short_head_left_file000,file-000.mp4,0,177,34010,26,1133.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034010_t1133667.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034020_t1134000,short,head_left,short_head_left_file000,file-000.mp4,0,177,34020,36,1134.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034020_t1134000.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034030_t1134333,short,head_left,short_head_left_file000,file-000.mp4,0,177,34030,46,1134.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034030_t1134333.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034040_t1134667,short,head_left,short_head_left_file000,file-000.mp4,0,177,34040,56,1134.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034040_t1134667.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034050_t1135000,short,head_left,short_head_left_file000,file-000.mp4,0,177,34050,66,1135.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034050_t1135000.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034060_t1135333,short,head_left,short_head_left_file000,file-000.mp4,0,177,34060,76,1135.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034060_t1135333.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034070_t1135667,short,head_left,short_head_left_file000,file-000.mp4,0,177,34070,86,1135.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034070_t1135667.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034080_t1136000,short,head_left,short_head_left_file000,file-000.mp4,0,177,34080,96,1136.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034080_t1136000.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034090_t1136333,short,head_left,short_head_left_file000,file-000.mp4,0,177,34090,106,1136.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034090_t1136333.jpg,640,480,30,3,10
short_head_left_file000_episode000177_frame034100_t1136667,short,head_left,short_head_left_file000,file-000.mp4,0,177,34100,116,1136.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034100_t1136667.jpg,640,480,30,3,10
